text;grand_truth;calculated;dif;found phrases;out of
I recently had the opportunity to vote to give the president limited authority to begin strikes against terrorists in Iraq and Syria;0;0.4206338861780434;-0.4206338861780434;15;21
In the last two years I have supported and proposed $155 billion worth of targeting cuts. Dr. Gingrey has presented zero;0.5;0.3455049574988933;0.15449504250110668;11;20
I investigated Abramoff and people ended up in jail;0.75;1.0;-0.25;4;8
Says New Jersey Devils managing partner Jeff Vanderbeek froze all those monies during the toughest years in 08-09 and refused to give the charitable dollars that he was required to give by the contract;0.75;0.3580705105710309;0.3919294894289691;20;33
Since Mayor Kennedy OBrien took office Sayreville has issued 22081 building permits Now OBrien is holding secret meetings with big developers;0.25;0.41232625474145423;-0.16232625474145423;4;20
In 2011 alone 269 New Jerseyans were killed by gun violence;1;0.5366728058028927;0.46332719419710733;5;10
Ben Franklin once quipped that only two things in life were certain: death and taxes. I think even he didnt envision that the tax man would visit on the day of your death;0;0.35104789285096594;-0.35104789285096594;14;32
Go look on the West Point website and youll see those specific words full scholarship to West Point. So even though it is you know given as a grant for anybody who gets in those words are used;0.75;0.394897774286857;0.355102225713143;18;37
Federal government reneging on Medicaid payments to Wisconsin caused about $240 million in extra costs in the 2013-15 state budget;0;0.37453799232214136;-0.37453799232214136;12;19
Says Rick Perry cut taxes;0.5;0.37068929158502306;0.12931070841497694;3;4
There are twice as many gun shops as McDonalds in the United States;0.75;0.5412122768905308;0.20878772310946925;9;12
This SCHIP is socialized medicine. It is going to go to families that make $60000 a year. Those arent poor children;1;0.29847095045349514;0.7015290495465049;8;20
Since 2004 more than 2000 suspected terrorists have legally purchased weapons in the United States;0.75;0.39963860324872946;0.35036139675127054;7;14
If we keep the minimum wage at the current level then single-parent families earning the minimum wage at a full-time job will live in poverty in New Jersey;1;0.4343888116552935;0.5656111883447065;19;27
We are living with a legacy of deficit-spending that began almost a decade ago;0.5;0.36667831274416296;0.13332168725583704;9;13
The presidents first major foreign policy speech in Cairo was to apologize for our country;0;0.26118196378082503;-0.26118196378082503;10;14
Two-thirds of our economy is a consumer economy;1;0.4651502165860131;0.5348497834139869;5;7
The Milwaukee Bucks are actually younger than the Marquette team;0;0.5300970329972836;-0.5300970329972836;5;9
Says Connie Mack failed to pay his child support;0;0.4312952150577989;-0.4312952150577989;6;8
Now remember property taxes went up 70 percent in the 10 years before I became governor;0.75;0.43996986335850474;0.31003013664149526;13;15
Says David Jolly lobbied on a plan by Rep. Paul Ryan that would turn Medicare into a voucher program;0.5;0.38702713091035246;0.11297286908964754;15;18
NATO hasnt provided enough troops in Afghanistan because they are still angry about us going into Iraq;1;0.4402461755303554;0.5597538244696446;6;16
Says Donald Trump doesnt believe in equal pay;0.5;0.3550132888562927;0.14498671114370731;6;7
Says our unemployment insurance trust fund is broke. Were over a billion dollars in debt to the federal government;1;0.3693209993208363;0.6306790006791637;15;18
Of course there is large scale voter fraud happening on and before election day;0;0.394255076484755;-0.394255076484755;7;13
St. Pete Beachs experiences are a fair example of what could happen if Amendment 4 passes;0.5;0.3410047194832051;0.1589952805167949;9;15
Paul Ryan is one of only six House Republicans who voted for Teddy Kennedys bill to force Christian employers to hire LGBT employees;0;0.3283032005847375;-0.3283032005847375;15;22
Forty percent of gross domestic product is state local or federal money;0.75;0.38555178967778114;0.36444821032221886;8;11
During his first year President Obama said he was going to visit Kim Jong-ll and Ahmadinejad and Assad and Chavez the worst actors in the world;0.25;0.3851676258533183;-0.13516762585331832;14;25
Says Republican state leaders are using Soviet-style budget management;0;0.5259988347088118;-0.5259988347088118;4;8
The vast majority of the money I got was from small donors all across the country.	campaign-finance	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview with CNBCs John Harwoo;0;0.29240545742332213;-0.29240545742332213;21;31
The Democrat-controlled Senate it hasnt passed a budget in more than 1000 days;1;0.32635260123624354;0.6736473987637565;8;12
The median income in America has dropped by 10 percent in the last four years;0.5;0.4507466559079907;0.04925334409200932;14;14
Says U.S. Senate hopeful Tammy Baldwin voted for a $1 trillion stimulus bill that included a wasteful $800000 to replace light bulbs;0.25;0.31895748413058655;-0.06895748413058655;15;21
Says Clinton did not read the National Intelligence Estimate before voting for the Iraq war;1;0.37510222707246277;0.6248977729275372;11;14
Thanks to the Act 10 collective bargaining law that took effect four years ago ACT scores in Wisconsin are now second-best in the country for states where more than half the kids take the exam;0.25;0.4750052066101049;-0.22500520661010492;23;34
Our income our GDP per capita is almost 50 percent higher than it is for the average European;0.75;0.4826028042880892;0.2673971957119108;12;17
Says Rick Scott cut Medicaid so people cant get Obamacare;0.5;0.25737503561784647;0.24262496438215353;6;9
The stimulus bill includes $8 billion for high-speed rail projects such as a magnetic levitation line from Las Vegas to Disneyland;0.5;0.2703824999596013;0.22961750004039871;10;20
Since Debbie Halvorson has been in politics Illinois has lost hundreds of thousands of jobs;0.5;0.42453516847953543;0.07546483152046457;8;14
Says Ive authored the first bipartisan tax reform bill in a quarter-century;0.75;0.25737503561784647;0.49262496438215353;6;11
Many state and federal agencies have such navigators involved in helping folks maneuver through the often complex processes associated with filing benefits claims for example  even buying health insurance;1;0.34017649994545984;0.6598235000545402;9;28
Says Josh Mandels campaign is under FBI investigation;0;0.1179701686558029;-0.1179701686558029;6;7
Sharron Angle voted to protect sex offenders;0.75;0.35070459609491866;0.39929540390508134;4;6
Says the majority of candidates in Texas 25th Congressional District live outside the district;0.25;0.2703824999596013;-0.020382499959601286;10;13
I have tremendous support from women;0;1.0;-1.0;2;5
Says theres not much evidence to suggest that people have contributed to global warming or can do very much to change anything;0;0.29363126406103246;-0.29363126406103246;13;21
Floridas revenue is growing at a faster rate than almost any state in the country;0.25;0.5030444117723025;-0.2530444117723025;12;14
A poll found that 20% of young adults use smartphones during sex;0.75;0.4954708933558065;0.2545291066441935;5;11
Obama said he would stand with the Muslims should the political winds shift in an ugly direction;0;0.3772972328148161;-0.3772972328148161;7;16
The gap between the very rich and everyone else in America is wider today than at any time since the 1920s;0.75;0.4273587045965497;0.3226412954034503;15;20
We know that President Obama stole over $500 billion out of Medicare to switch it over to Obamacare;0.25;0.27389441607413045;-0.023894416074130453;13;17
A cap-and-trade bill would destroy over 50000 jobs in Virginia;0.25;0.23470524735929266;0.015294752640707343;7;9
Nearly 40000 new jobs have been created in the last year due to the new wells right here in Ohio;0;0.428549845913768;-0.428549845913768;15;19
Tells President Barack Obama that he also asked former President George W. Bush about how he felt about Americans hating him;1;0.30339449069243685;0.6966055093075632;9;20
Says I worked with our Mayor and other commissioners to help save the school year when a budget crisis in Salem threatened to cut four weeks of the school year including negotiating with teachers to work for free;0;0.35203073593878864;-0.35203073593878864;21;37
Sarah Eckhardt refused to take her own pay increases repeatedly;0.5;0.42425403754379676;0.07574596245620324;5;9
This is the year Florida becomes a majority minority state;0;0.42453516847953543;-0.42453516847953543;4;9
We work longer hours than any people in the industrialized world including the Japanese;0.25;0.5412122768905308;-0.29121227689053075;9;13
Says Greg Abbott converted over $1 million in federal grant money intended for use to prosecute online sexual predators and other cyber crimes and instead used it to harass and prosecute senior citizens who were assisting other senior citizens in applying for mail-in ballots;0;0.40379622692106254;-0.40379622692106254;21;43
Richard Cordrays nomination to head the Consumer Financial Protection Bureau marks the first time in Senate history that a political party has blocked a nomination of someone because they didnt like the construction of the agency;1;0.42649142559892295;0.573508574401077;23;35
Says President Barack Obamas health care law is expected to destroy 2.3 million jobs;0.25;0.2104082305640339;0.039591769435966095;12;13
